,Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Light,Magnetic_x,Magnetic_y,Magnetic_z,Proximity,Latitude,Longitude,Elevation,Speed,Acceleration,Bearing
1656,1633987538.0,-0.183,-0.405,9.949,0.022,0.005,-0.007,564.9,-25.931,35.419,-54.881,5.0,-32.89673,-60.68461,22.3,10.11111111111111,-0.405,-19.778246
1657,1633987539.0,-0.857,-1.45,9.746,-0.011,0.018,0.008,564.9,-26.25,36.694,-54.394,5.0,-32.89665,-60.68464,22.8,10.13888888888889,-1.45,-18.473223
1658,1633987540.0,0.394,-0.956,8.732,0.058,0.006,-0.007,564.9,-24.881,38.719,-56.606,5.0,-32.89656,-60.68469,23.2,10.36111111111111,-0.956,-19.455854
1659,1633987541.0,-0.233,-0.487,9.26,-0.141,-0.03,-0.004,564.9,-27.525,35.756,-56.381,5.0,-32.89647,-60.68472,24.0,9.88888888888889,-0.487,-20.768072
1660,1633987542.0,-0.219,-1.09,10.405,-0.002,-0.009,-0.006,564.9,-26.756,33.844,-55.631,5.0,-32.89639,-60.68476,24.6,9.666666666666666,-1.09,-21.681793
1661,1633987543.0,0.14,-0.647,10.151,-0.01,-0.018,-0.023,564.9,-27.056,33.863,-59.494,5.0,-32.89631,-60.68479,24.8,9.5,-0.647,-19.079533
1662,1633987544.0,0.262,0.244,9.334,-0.003,-0.015,-0.013,564.9,-23.475,34.594,-56.475,5.0,-32.89623,-60.68483,24.7,9.333333333333334,0.244,-18.983753
1663,1633987545.0,-0.698,-1.068,9.549,0.023,0.01,0.0,564.9,-28.181,33.394,-56.063,5.0,-32.89615,-60.68485,24.6,9.361111111111112,-1.068,-20.540545
1664,1633987546.0,0.183,-0.736,9.102,0.003,-0.026,-0.009,564.9,-28.444,32.625,-57.919,5.0,-32.89608,-60.68488,24.4,9.694444444444445,-0.736,-17.918634
1665,1633987547.0,0.224,-0.065,9.92,0.002,0.023,-0.025,564.9,-28.481,34.2,-57.6,5.0,-32.896,-60.68491,25.8,9.5,-0.065,-21.318054
1666,1633987548.0,0.04,-0.276,9.214,-0.026,0.002,-0.026,564.9,-29.325,33.263,-57.281,5.0,-32.89591,-60.68494,25.7,9.444444444444445,-0.276,-16.735998
1667,1633987549.0,0.207,-0.319,9.93,0.03,0.016,-0.024,564.9,-30.019,32.494,-58.5,5.0,-32.89582,-60.68498,24.8,9.833333333333332,-0.319,-15.704984
1668,1633987550.0,0.502,-0.307,8.917,0.01,-0.005,-0.005,564.9,-29.344,34.05,-56.494,5.0,-32.89564,-60.68503,25.2,10.777777777777777,-0.307,-14.500992
1669,1633987551.0,-0.253,-0.874,10.472,0.045,0.012,0.005,513.2,-29.044,33.731,-54.638,5.0,-32.89553,-60.68506,25.3,10.833333333333334,-0.874,-13.918228
1670,1633987552.0,-0.054,-1.584,10.577,-0.002,-0.019,-0.011,513.2,-29.813,35.644,-55.406,5.0,-32.89544,-60.68508,25.6,10.527777777777777,-1.584,-14.285555
1671,1633987553.0,0.313,-1.253,9.26,0.021,0.015,0.0,462.8,-28.369,34.819,-56.213,5.0,-32.89536,-60.68508,25.3,9.249999999999998,-1.253,-10.112976
1672,1633987554.0,-0.339,-0.882,8.979,-0.001,0.01,-0.031,462.8,-31.275,36.769,-54.281,5.0,-32.89528,-60.6851,25.6,8.75,-0.882,-10.356796
1673,1633987555.0,0.042,-0.719,9.446,-0.001,0.013,-0.014,462.8,-31.35,34.238,-54.75,5.0,-32.8952,-60.68512,25.3,8.5,-0.719,-8.482878
1674,1633987556.0,-0.277,-1.265,10.153,0.005,-0.009,-0.006,418.4,-31.875,32.194,-57.206,5.0,-32.89513,-60.68512,25.5,8.444444444444445,-1.265,-11.8735485
1675,1633987557.0,-0.339,-1.603,9.817,-0.012,0.001,-0.013,418.4,-29.7,36.263,-56.344,5.0,-32.89506,-60.68513,25.3,8.305555555555555,-1.603,-6.2774677
1676,1633987558.0,0.253,-0.721,9.346,0.039,-0.009,0.004,418.4,-29.794,34.856,-56.963,5.0,-32.89499,-60.68515,25.3,8.083333333333334,-0.721,-6.4867296
1677,1633987559.0,0.087,-1.495,10.203,0.041,0.02,0.003,465.4,-31.8,34.725,-58.313,5.0,-32.89491,-60.68516,25.2,7.916666666666666,-1.495,-6.5511494
1678,1633987560.0,-0.499,-0.788,10.259,-0.02,-0.001,-0.015,465.4,-31.463,37.406,-57.075,5.0,-32.89485,-60.68517,26.0,7.638888888888888,-0.788,-8.222182
1679,1633987561.0,0.154,-0.925,9.465,0.004,0.009,-0.01,465.4,-30.375,35.025,-56.006,5.0,-32.89485,-60.68517,26.0,7.638888888888888,-0.925,-10.907488
1680,1633987562.0,-0.03,-1.023,10.153,0.006,-0.03,-0.013,465.4,-30.113,35.963,-55.406,5.0,-32.89478,-60.68518,26.3,7.361111111111111,-1.023,-10.136275
1681,1633987563.0,-0.384,-1.2,9.695,0.025,0.005,-0.012,465.4,-31.8,35.044,-53.175,5.0,-32.89471,-60.68519,26.8,7.138888888888888,-1.2,-8.41909
1682,1633987564.0,-0.095,-1.198,10.117,0.02,0.026,0.009,465.4,-30.656,35.025,-56.006,5.0,-32.89465,-60.6852,27.0,6.722222222222221,-1.198,-7.683289
1683,1633987565.0,-0.028,-0.939,9.396,0.01,0.002,-0.005,465.4,-29.644,34.688,-55.256,5.0,-32.8946,-60.6852,27.0,6.305555555555555,-0.939,-9.259549
1684,1633987566.0,0.095,-1.176,10.299,0.007,0.012,0.008,465.4,-29.644,34.688,-54.788,5.0,-32.89454,-60.68521,27.4,6.111111111111111,-1.176,-10.556741
1685,1633987567.0,0.085,-1.816,9.712,0.016,-0.01,0.018,465.4,-30.394,35.494,-54.769,5.0,-32.89449,-60.68522,27.3,5.972222222222222,-1.816,-8.691239
1686,1633987568.0,0.018,-1.286,8.893,0.008,-0.013,0.001,465.4,-31.744,32.681,-55.969,5.0,-32.89444,-60.68523,26.9,5.277777777777778,-1.286,-9.234796
1687,1633987569.0,-0.389,-1.301,9.777,-0.002,0.023,0.016,465.4,-31.538,35.363,-57.994,5.0,-32.8944,-60.68524,27.6,4.25,-1.301,-9.735711
1688,1633987570.0,-0.286,-1.337,9.566,0.001,-0.013,-0.001,465.4,-29.944,35.006,-56.025,5.0,-32.89436,-60.68525,27.7,3.638888888888889,-1.337,-8.276057
1689,1633987571.0,-0.281,-1.67,9.851,-0.002,-0.006,-0.001,465.4,-30.638,33.919,-57.094,5.0,-32.89433,-60.68526,26.8,2.972222222222222,-1.67,3.4168017
1690,1633987572.0,-0.195,-1.624,9.707,0.013,0.009,-0.004,465.4,-30.506,34.556,-56.475,5.0,-32.89431,-60.68526,27.4,2.5555555555555554,-1.624,3.9254382
1691,1633987573.0,-0.217,-1.147,9.808,0.006,-0.005,-0.002,465.4,-29.231,35.006,-55.575,5.0,-32.89429,-60.68526,27.7,1.2777777777777777,-1.147,16.34263
1692,1633987574.0,-0.13,-0.942,9.59,0.003,-0.002,-0.001,465.4,-30.113,35.644,-57.263,5.0,-32.89428,-60.68526,28.4,0.9166666666666666,-0.942,21.72502
1693,1633987575.0,-0.121,-1.064,9.59,-0.001,-0.001,-0.002,465.4,-30.825,35.663,-57.244,5.0,-32.89428,-60.68526,28.2,0.4722222222222222,-1.064,22.446356
1694,1633987576.0,-0.198,-0.688,9.805,-0.001,-0.0,0.0,465.4,-30.6,37.556,-58.031,5.0,-32.89428,-60.68525,29.0,0.3611111111111111,-0.688,19.369051
1695,1633987577.0,-0.116,-0.791,9.841,0.001,-0.0,0.001,465.4,-30.731,37.388,-57.563,5.0,-32.89427,-60.68525,30.5,0.19444444444444442,-0.791,10.512685
1696,1633987578.0,-0.181,-0.124,9.88,0.0,-0.002,-0.002,465.4,-29.7,36.581,-57.581,5.0,-32.89428,-60.68525,30.2,0.16666666666666666,-0.124,15.988118
1697,1633987579.0,-0.107,-0.503,9.913,0.003,0.001,-0.004,465.4,-32.456,32.681,-57.506,5.0,-32.89427,-60.68526,29.5,0.6388888888888888,-0.503,16.462973
1698,1633987580.0,-0.135,-0.475,9.858,-0.002,-0.001,-0.002,465.4,-30.075,34.538,-54.619,5.0,-32.89427,-60.68526,29.6,0.9444444444444444,-0.475,14.730077
1699,1633987581.0,-0.135,-0.86,9.791,-0.002,-0.007,-0.003,465.4,-31.95,35.363,-54.263,5.0,-32.89426,-60.68526,30.1,1.0833333333333333,-0.86,5.108398
1700,1633987582.0,-0.087,-0.75,9.609,-0.005,0.011,0.0,465.4,-30.769,34.069,-55.688,5.0,-32.89425,-60.68526,30.7,1.1111111111111112,-0.75,2.2458036
1701,1633987583.0,-0.174,-0.925,9.54,0.018,-0.009,-0.006,465.4,-31.125,36.3,-55.988,5.0,-32.89424,-60.68526,31.9,0.9722222222222222,-0.925,-1.4750174
1702,1633987584.0,0.806,-1.9,10.333,0.022,0.098,-0.03,465.4,-31.2,33.769,-57.225,5.0,-32.89423,-60.68526,31.8,0.888888888888889,-1.9,-6.346183
1703,1633987585.0,-0.171,-1.344,9.777,-0.005,-0.03,0.001,465.4,-30.469,33.281,-56.156,5.0,-32.89422,-60.68526,31.0,0.6666666666666666,-1.344,-6.1410294
1704,1633987586.0,0.011,-0.148,9.798,0.015,0.018,0.001,465.4,-29.194,33.9,-57.9,5.0,-32.89422,-60.68526,31.7,0.0,-0.148,-10.896476
1705,1633987587.0,-0.099,-1.26,9.664,-0.003,-0.002,-0.003,465.4,-30.525,35.344,-57.244,5.0,-32.89422,-60.68526,32.1,0.3611111111111111,-1.26,-10.633746
1706,1633987588.0,-0.15,-0.503,9.911,0.014,-0.002,-0.001,465.4,-30.788,34.088,-57.244,5.0,-32.89421,-60.68526,32.1,0.6111111111111112,-0.503,-9.173889
1707,1633987589.0,-0.174,-0.795,9.846,0.0,0.002,0.0,465.4,-30.394,35.813,-56.006,5.0,-32.89421,-60.68527,32.2,0.0,-0.795,-9.517496
1708,1633987590.0,-0.142,-0.769,9.837,-0.001,0.001,0.001,465.4,-31.35,34.238,-55.219,5.0,-32.89421,-60.68527,31.8,0.0,-0.769,-1.624199
1709,1633987591.0,-0.176,-0.779,9.846,-0.001,0.001,0.001,465.4,-31.088,34.706,-54.75,5.0,-32.89421,-60.68527,31.8,0.0,-0.779,-5.7717743
1710,1633987592.0,-0.063,-0.74,9.664,0.001,-0.002,-0.001,465.4,-31.969,35.681,-55.669,5.0,-32.89421,-60.68527,31.8,0.0,-0.74,-1.7027152
1711,1633987593.0,-0.159,-0.788,9.839,-0.0,0.0,0.001,465.4,-30.806,35.344,-54.6,5.0,-32.89421,-60.68527,33.4,0.0,-0.788,-4.132555
1712,1633987594.0,-0.109,-0.688,9.657,0.001,-0.002,-0.0,465.4,-30.806,34.875,-55.069,5.0,-32.89421,-60.68527,33.8,0.0,-0.688,-2.7939756
1713,1633987595.0,-0.126,-0.776,9.75,-0.0,-0.0,-0.0,465.4,-31.8,34.725,-55.969,5.0,-32.89421,-60.68527,33.3,0.0,-0.776,-3.3387172
1714,1633987596.0,-0.087,-0.697,9.628,0.001,-0.001,0.0,465.4,-30.356,34.238,-56.325,5.0,-32.89421,-60.68527,33.3,0.0,-0.697,-0.020197317
1715,1633987597.0,-0.051,-0.372,9.669,0.006,-0.002,-0.001,465.4,-31.181,32.981,-55.369,5.0,-32.89421,-60.68527,33.3,0.0,-0.372,-1.3025601
1716,1633987598.0,-0.248,0.426,9.645,0.006,0.013,0.003,465.4,-30.825,35.663,-55.688,5.0,-32.89421,-60.68527,33.5,0.6111111111111112,0.426,-6.695071
1717,1633987599.0,-0.329,0.045,9.097,-0.052,0.096,0.017,465.4,-30.694,36.6,-53.681,5.0,-32.8942,-60.68527,33.8,1.472222222222222,0.045,-5.3946753
1718,1633987600.0,-0.289,0.795,9.779,0.02,0.009,0.002,465.4,-31.294,36.769,-56.156,5.0,-32.89418,-60.68527,33.9,2.0833333333333335,0.795,-7.428071
1719,1633987601.0,0.145,0.57,10.117,0.006,0.002,0.007,465.4,-30.094,35.325,-55.388,5.0,-32.89415,-60.68528,34.3,3.4444444444444446,0.57,-9.610744
1720,1633987602.0,-0.605,-1.159,9.08,0.071,-0.012,-0.007,465.4,-29.231,35.475,-54.488,5.0,-32.89412,-60.68528,33.7,4.027777777777778,-1.159,-9.82023
1721,1633987603.0,-0.394,0.249,8.828,0.028,-0.042,0.002,465.4,-31.256,35.663,-55.369,5.0,-32.89408,-60.68529,33.4,4.638888888888888,0.249,-10.221168
1722,1633987604.0,-0.53,0.17,9.609,-0.044,-0.103,-0.008,465.4,-30.525,35.344,-54.619,5.0,-32.89408,-60.68529,33.4,4.638888888888888,0.17,-11.876045
1723,1633987605.0,-0.245,0.16,9.851,-0.042,-0.017,0.001,465.4,-31.369,34.725,-55.988,5.0,-32.89403,-60.6853,33.0,5.472222222222222,0.16,-12.963017
1724,1633987606.0,-0.186,-1.04,10.066,0.038,-0.031,0.0,465.4,-30.488,38.644,-56.006,5.0,-32.89397,-60.68531,33.4,6.0,-1.04,-8.268962
1725,1633987607.0,-0.257,0.012,9.329,-0.015,0.03,-0.003,422.9,-29.738,32.475,-60.056,5.0,-32.89392,-60.68532,32.9,5.972222222222222,0.012,-13.058771
1726,1633987608.0,0.037,-0.724,9.09,0.002,-0.051,-0.015,422.9,-33.019,32.531,-51.131,5.0,-32.89386,-60.68533,32.5,6.611111111111111,-0.724,-9.715709
1727,1633987609.0,-0.506,-0.704,9.81,-0.038,0.014,0.006,422.9,-27.844,36.563,-56.381,5.0,-32.8938,-60.68534,33.0,7.111111111111112,-0.704,-8.123501
1728,1633987610.0,-0.451,-0.475,10.287,0.035,-0.008,0.008,476.3,-30.319,33.131,-57.094,5.0,-32.89373,-60.68535,33.5,7.305555555555555,-0.475,-10.203845
1729,1633987611.0,-0.684,-0.664,9.252,0.015,-0.01,0.001,476.3,-29.869,33.113,-52.444,5.0,-32.89367,-60.68536,32.7,7.805555555555555,-0.664,-7.8993454
1730,1633987612.0,-0.42,-0.079,9.951,-0.017,0.02,0.001,530.1,-27.675,35.925,-57.319,5.0,-32.8936,-60.68538,32.6,7.916666666666666,-0.079,-8.92368
1731,1633987613.0,-0.509,-1.354,9.947,0.037,0.009,0.014,530.1,-27.638,39.713,-55.613,5.0,-32.89353,-60.68539,31.4,7.861111111111111,-1.354,-12.825829
1732,1633987614.0,0.008,-0.92,9.884,-0.025,0.034,0.04,530.1,-26.194,34.781,-55.181,5.0,-32.89346,-60.6854,31.6,7.611111111111111,-0.92,-12.4060755
1733,1633987615.0,-0.2,-0.724,9.063,-0.037,-0.017,0.019,530.1,-29.363,34.519,-56.194,5.0,-32.8934,-60.68541,31.7,7.5,-0.724,-10.606743
1734,1633987616.0,-0.164,-0.575,9.856,-0.031,0.013,0.029,530.1,-27.975,40.519,-62.606,5.0,-32.89333,-60.68542,31.5,7.416666666666666,-0.575,-14.492069
1735,1633987617.0,0.116,-0.872,9.734,0.018,0.025,0.016,530.1,-27.713,32.606,-56.381,5.0,-32.89327,-60.68543,31.4,7.305555555555555,-0.872,-9.3389845
1736,1633987618.0,-0.847,-0.551,9.425,-0.06,-0.007,0.005,530.1,-26.775,34.631,-54.544,5.0,-32.8932,-60.68545,31.8,7.444444444444445,-0.551,-15.852828
1737,1633987619.0,0.284,-0.067,9.197,-0.004,-0.008,-0.007,530.1,-26.963,35.906,-55.463,5.0,-32.89313,-60.68547,31.0,7.527777777777778,-0.067,-16.621824
1738,1633987620.0,-0.042,-0.168,8.45,0.015,-0.026,-0.009,530.1,-31.163,33.281,-49.163,5.0,-32.89306,-60.6855,31.2,7.777777777777778,-0.168,-14.8802185
1739,1633987621.0,-0.511,-0.671,9.664,-0.025,0.011,0.02,530.1,-27.769,29.756,-54.356,5.0,-32.89299,-60.68551,32.0,8.11111111111111,-0.671,-18.590815
1740,1633987622.0,0.378,-0.563,7.988,-0.115,-0.085,0.005,530.1,-31.688,40.406,-55.05,5.0,-32.89292,-60.68553,31.4,8.36111111111111,-0.563,-11.822274
1741,1633987623.0,0.178,-0.24,9.671,0.021,-0.021,-0.007,530.1,-27.019,33.375,-54.844,5.0,-32.89285,-60.68555,32.8,8.305555555555555,-0.24,-15.884973
1742,1633987624.0,-0.468,-0.379,9.413,0.01,0.005,-0.006,530.1,-29.794,35.325,-49.969,5.0,-32.89277,-60.68557,31.9,8.416666666666666,-0.379,-9.289773
1743,1633987625.0,-0.344,-0.886,10.33,-0.02,0.021,-0.001,477.2,-30.488,34.538,-51.188,5.0,-32.8927,-60.6856,32.1,8.777777777777779,-0.886,-9.578837
1744,1633987626.0,-0.353,-2.005,10.299,-0.012,0.034,0.011,477.2,-28.669,35.625,-58.069,5.0,-32.89262,-60.68562,31.7,8.833333333333334,-2.005,-12.361349
1745,1633987627.0,-0.736,-1.699,10.424,-0.009,0.014,0.011,477.2,-27.638,40.013,-49.406,5.0,-32.89255,-60.68565,31.7,8.166666666666666,-1.699,-14.496304
1746,1633987628.0,-0.281,-1.577,9.209,0.006,-0.013,-0.003,477.2,-26.156,33.206,-57.806,5.0,-32.89248,-60.68567,31.3,7.111111111111112,-1.577,-12.615381
1747,1633987629.0,-0.056,-1.447,9.99,0.072,-0.002,0.006,477.2,-27.506,34.969,-57.938,5.0,-32.89243,-60.68569,31.4,5.527777777777778,-1.447,-13.744399
1748,1633987630.0,-0.612,-1.164,10.371,0.005,-0.043,-0.01,477.2,-32.869,27.488,-54.225,5.0,-32.89238,-60.6857,31.4,5.027777777777778,-1.164,-17.095854
1749,1633987631.0,-0.154,-0.376,9.054,0.05,-0.035,-0.012,477.2,-28.331,39.244,-53.269,5.0,-32.89231,-60.68573,29.6,4.472222222222222,-0.376,-15.048194
1750,1633987632.0,0.147,-0.755,10.376,-0.019,-0.024,-0.023,430.9,-28.313,33.244,-58.069,5.0,-32.89226,-60.68575,29.0,5.0,-0.755,-11.876147
1751,1633987633.0,-0.099,-0.216,9.791,-0.001,0.033,0.002,390.0,-27.413,31.969,-57.169,5.0,-32.89222,-60.68576,29.4,5.611111111111111,-0.216,-15.498628
1752,1633987634.0,-0.662,0.249,9.607,-0.021,-0.021,-0.008,317.0,-29.7,36.581,-54.469,5.0,-32.89217,-60.68577,29.4,5.611111111111111,0.249,-16.285273
1753,1633987635.0,-0.248,-1.164,9.911,-0.028,0.014,0.004,353.7,-29.419,36.431,-55.406,5.0,-32.89212,-60.68579,29.3,5.722222222222222,-1.164,-13.649566
1754,1633987636.0,-0.619,-2.448,9.77,-0.01,-0.013,-0.004,353.7,-30.6,33.431,-51.656,5.0,-32.89207,-60.6858,29.5,4.861111111111111,-2.448,-15.730754
1755,1633987637.0,-0.2,-2.288,9.3,-0.013,0.024,-0.0,320.1,-36.131,35.906,-52.313,5.0,-32.89204,-60.68582,29.9,3.9166666666666665,-2.288,-12.109185
1756,1633987638.0,-0.427,-2.225,10.023,-0.001,0.008,-0.006,320.1,-32.719,36.488,-55.031,5.0,-32.89201,-60.68582,30.0,2.2777777777777777,-2.225,-10.940932
1757,1633987639.0,-0.281,-1.56,9.645,-0.01,0.004,0.002,288.9,-30.713,36.6,-57.094,5.0,-32.892,-60.68582,30.5,0.888888888888889,-1.56,-4.314973
1758,1633987640.0,-0.2,-1.308,9.789,0.004,0.004,-0.001,288.9,-31.088,35.025,-55.988,5.0,-32.892,-60.68582,30.5,0.888888888888889,-1.308,14.470013
1759,1633987641.0,-0.305,-1.21,9.585,-0.001,-0.001,0.001,288.9,-29.813,35.644,-55.706,5.0,-32.89199,-60.68583,30.8,0.4722222222222222,-1.21,-3.5964117
1760,1633987642.0,-0.236,-0.896,9.631,-0.001,-0.0,-0.001,321.2,-32.025,37.575,-54.581,5.0,-32.89199,-60.68583,31.1,0.2777777777777778,-0.896,7.953123
1761,1633987643.0,-0.236,-0.652,9.655,0.003,0.001,0.001,359.3,-31.575,36.769,-53.044,5.0,-32.89199,-60.68582,31.8,0.0,-0.652,2.366875
1762,1633987644.0,-0.255,-0.767,9.808,-0.001,0.001,0.001,359.3,-32.569,36.638,-55.181,5.0,-32.89198,-60.68583,32.7,0.0,-0.767,1.100905
1763,1633987645.0,-0.245,-0.702,9.659,0.001,0.001,-0.0,359.3,-31.856,37.088,-53.194,5.0,-32.89198,-60.68583,32.8,0.0,-0.702,4.069531
1764,1633987646.0,-0.284,-0.788,9.944,-0.0,-0.001,0.002,359.3,-31.181,37.875,-56.006,5.0,-32.89198,-60.68583,33.5,0.0,-0.788,6.509923
1765,1633987647.0,-0.31,-0.786,9.872,0.001,-0.001,0.005,359.3,-32.569,36.638,-54.713,5.0,-32.89198,-60.68582,33.5,0.0,-0.786,4.616574
1766,1633987648.0,-0.324,-0.757,9.985,0.001,0.006,0.009,359.3,-31.425,36.619,-55.988,5.0,-32.89198,-60.68582,33.8,0.0,-0.757,7.0144773
1767,1633987649.0,-0.219,-0.994,9.825,0.002,0.002,0.001,359.3,-30.075,34.856,-55.088,5.0,-32.89198,-60.68582,34.4,0.0,-0.994,1.5062832
1768,1633987650.0,-0.272,-0.776,9.868,-0.001,0.001,0.0,359.3,-30.844,36.45,-55.069,5.0,-32.89198,-60.68582,34.4,0.0,-0.776,3.8123724
1769,1633987651.0,-0.245,-0.815,9.808,-0.001,0.002,0.003,359.3,-31.575,36.469,-56.138,5.0,-32.89198,-60.68582,34.4,0.0,-0.815,3.8483832
1770,1633987652.0,-0.286,-0.726,9.683,0.001,-0.001,-0.001,359.3,-30.863,36.769,-55.069,5.0,-32.89198,-60.68582,34.4,0.0,-0.726,2.5211985
1771,1633987653.0,-0.293,-0.671,9.729,0.001,0.002,0.02,359.3,-30.394,35.494,-55.238,5.0,-32.89198,-60.68582,34.4,0.0,-0.671,0.18221581
1772,1633987654.0,-0.466,-0.211,9.683,0.004,-0.004,0.058,359.3,-28.969,36.263,-55.575,5.0,-32.89198,-60.68582,34.4,0.0,-0.211,-15.524323
1773,1633987655.0,-0.31,-0.108,9.944,0.001,-0.02,0.211,403.5,-24.938,35.4,-57.225,5.0,-32.89198,-60.68582,34.4,0.16666666666666666,-0.108,-17.704416
1774,1633987656.0,-0.652,0.11,10.023,-0.004,0.018,0.123,451.3,-19.219,36.094,-62.025,5.0,-32.89197,-60.68583,35.1,0.8055555555555555,0.11,-22.935629
1775,1633987657.0,0.39,0.175,9.894,0.004,0.006,-0.105,506.4,-23.663,31.106,-56.944,5.0,-32.89197,-60.68584,34.5,1.4166666666666665,0.175,-24.919945
1776,1633987658.0,0.536,-0.108,9.561,-0.001,-0.007,-0.183,506.4,-22.144,33.131,-55.575,5.0,-32.89195,-60.68585,35.1,2.2777777777777777,-0.108,-26.057829
1777,1633987659.0,-0.226,-0.874,9.837,-0.006,0.006,-0.111,506.4,-25.706,37.313,-55.35,5.0,-32.89193,-60.68587,35.0,3.083333333333333,-0.874,-29.69887
1778,1633987660.0,-0.128,-0.535,9.346,0.029,0.008,-0.042,459.8,-24.038,33.975,-62.063,5.0,-32.8919,-60.68588,35.5,3.0277777777777777,-0.535,-32.589283
1779,1633987661.0,-0.008,0.759,9.961,0.038,0.063,0.009,414.6,-29.738,33.263,-54.619,5.0,-32.89188,-60.68589,35.3,2.9166666666666665,0.759,-27.112707
1780,1633987662.0,-0.212,-0.829,10.124,0.0,-0.025,0.009,375.0,-28.875,33.094,-51.694,5.0,-32.89185,-60.68589,35.4,3.8333333333333335,-0.829,-23.52048
1781,1633987663.0,-0.334,-2.456,9.81,0.001,-0.024,0.008,337.3,-27.994,36.713,-57.319,5.0,-32.89181,-60.6859,35.9,4.777777777777778,-2.456,-15.586881
1782,1633987664.0,-0.169,-0.985,9.77,-0.019,0.0,-0.005,337.3,-28.444,32.625,-57.131,5.0,-32.89177,-60.68591,35.9,3.611111111111111,-0.985,-15.983449
1783,1633987665.0,-0.435,0.57,9.973,-0.031,0.028,0.003,337.3,-30.656,39.919,-52.294,5.0,-32.89174,-60.68592,36.5,2.888888888888889,0.57,-14.222983
1784,1633987666.0,-0.825,0.467,9.564,0.012,0.011,0.039,378.2,-26.381,30.844,-55.781,5.0,-32.89171,-60.68593,36.1,3.555555555555556,0.467,-18.744337
1785,1633987667.0,0.032,-0.3,9.616,-0.021,0.003,-0.02,378.2,-24.9,34.144,-57.994,5.0,-32.89167,-60.68595,36.0,4.694444444444444,-0.3,-17.636068
1786,1633987668.0,-0.59,0.16,9.932,0.069,0.028,-0.015,378.2,-27.619,34.031,-55.763,5.0,-32.89162,-60.68596,36.2,5.416666666666667,0.16,-19.808481
1787,1633987669.0,0.03,-0.688,9.631,-0.003,0.038,-0.01,378.2,-28.2,34.2,-54.825,5.0,-32.89158,-60.68597,37.1,5.638888888888889,-0.688,-16.626362
1788,1633987670.0,-0.442,0.211,9.319,0.034,0.021,0.031,424.6,-25.144,33.356,-53.794,5.0,-32.89152,-60.68599,36.7,5.944444444444444,0.211,-21.791147
1789,1633987671.0,-0.154,-0.281,9.552,0.002,-0.005,0.001,424.6,-27.956,41.288,-49.406,5.0,-32.89147,-60.68601,37.3,6.444444444444444,-0.281,-16.187286
1790,1633987672.0,-0.221,-1.138,9.583,0.001,-0.01,0.018,424.6,-28.613,34.05,-55.744,5.0,-32.89141,-60.68603,37.1,7.583333333333333,-1.138,-11.450963
1791,1633987673.0,0.19,-1.507,10.278,-0.011,-0.01,0.004,424.6,-24.075,35.85,-54.769,5.0,-32.89134,-60.68605,37.4,7.666666666666667,-1.507,-15.616066
1792,1633987674.0,-0.265,-1.138,9.604,-0.008,-0.016,-0.012,474.2,-25.669,35.738,-57.994,5.0,-32.89128,-60.68607,37.0,7.388888888888889,-1.138,-17.662794
1793,1633987675.0,-1.185,-2.362,10.254,0.021,-0.005,0.042,474.2,-24.319,29.55,-54.581,5.0,-32.89116,-60.68612,36.8,5.666666666666666,-2.362,-21.371183
1794,1633987676.0,-1.024,-0.798,9.267,-0.014,-0.011,-0.033,474.2,-25.069,35.569,-55.519,5.0,-32.89113,-60.68613,36.0,4.333333333333333,-0.798,-18.691374
1795,1633987677.0,-0.557,-2.264,9.669,-0.045,0.014,-0.011,426.5,-27.169,33.225,-56.231,5.0,-32.89109,-60.68614,36.2,4.138888888888889,-2.264,-17.521013
1796,1633987678.0,-0.214,0.196,9.889,0.024,-0.028,-0.035,351.2,-27.825,35.775,-58.406,5.0,-32.89105,-60.68616,36.4,4.75,0.196,-9.708236
1797,1633987679.0,-0.722,0.113,9.928,0.011,-0.013,-0.021,351.2,-28.369,30.713,-54.806,5.0,-32.891,-60.68617,36.4,6.083333333333333,0.113,-16.936073
1798,1633987680.0,-0.315,-0.956,10.46,-0.009,-0.031,-0.018,351.2,-27.731,37.969,-52.819,5.0,-32.89095,-60.68619,36.2,6.305555555555555,-0.956,-16.627813
1799,1633987681.0,0.054,-0.238,9.566,0.003,0.028,0.016,351.2,-28.369,40.031,-55.294,5.0,-32.89089,-60.6862,35.7,6.388888888888888,-0.238,-14.084765
1800,1633987682.0,-0.408,-1.27,10.838,0.0,-0.032,-0.018,351.2,-27.788,34.669,-57.15,5.0,-32.89083,-60.68622,36.6,6.777777777777777,-1.27,-17.006407
1801,1633987683.0,-0.6,-0.592,9.693,0.037,0.017,0.004,351.2,-28.969,31.369,-57.75,5.0,-32.89077,-60.68624,35.6,6.833333333333334,-0.592,-19.561892
1802,1633987684.0,-0.458,-0.59,9.145,0.011,-0.009,-0.009,351.2,-28.481,33.881,-55.275,5.0,-32.89071,-60.68626,35.5,6.916666666666666,-0.59,-13.243278
1803,1633987685.0,-0.528,-1.037,9.999,-0.001,0.026,0.009,390.7,-28.894,33.413,-55.575,5.0,-32.89071,-60.68626,35.5,6.916666666666666,-1.037,-16.257149
